"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006040","BP","GO:0006040","amino sugar metabolic process","8/788","18/5590",0.00177606624091972,0.0379827957795033,0.0356264579365824,"LOC18047842/LOC18047847/LOC18049816/LOC18037118/LOC18034655/LOC18034517/LOC18033974/LOC18047848",8
"GO:0071555","BP","GO:0071555","cell wall organization","33/788","141/5590",0.0018131322342725,0.0379827957795033,0.0356264579365824,"LOC18055990/LOC18054743/LOC18055586/LOC18055590/LOC18054151/LOC18054152/LOC18054158/LOC18051551/LOC18053095/LOC18052866/LOC18052688/LOC18047309/LOC18047568/LOC18049220/LOC18046237/LOC18050261/LOC18043997/LOC18040585/LOC18040524/LOC18041518/LOC18040742/LOC18040741/LOC18041628/LOC18042773/LOC18039625/LOC18038946/LOC18039355/LOC18037743/LOC18037849/LOC18033865/LOC18034971/LOC18031830/LOC18054640",33
"GO:0140013","BP","GO:0140013","meiotic nuclear division","9/788","22/5590",0.0018646658919369,0.0380858008428113,0.035723072877107,"LOC18056166/LOC18056158/LOC18049166/LOC18047379/LOC18049136/LOC18044678/LOC18041326/LOC18034827/LOC18032585",9
"GO:1901700","BP","GO:1901700","response to oxygen-containing compound","42/788","192/5590",0.00192722208943758,0.0384034255383049,0.0360209930965483,"LOC18054398/LOC18054850/LOC18055572/LOC18055428/LOC18056129/LOC18053149/LOC18051721/LOC18053492/LOC18052168/LOC18053388/LOC18046431/LOC18048628/LOC18048665/LOC18046764/LOC18047764/LOC18046011/LOC18049647/LOC18049839/LOC18050333/LOC18049953/LOC18043519/LOC18042675/LOC18041852/LOC18039469/LOC18039784/LOC18039631/LOC18038027/LOC18039853/LOC18038768/LOC18039156/LOC18039760/LOC18038199/LOC18035778/LOC18037266/LOC18035015/LOC18033848/LOC18034415/LOC18033287/LOC18033276/LOC18033281/LOC18032769/LOC18031489",42
"GO:0042545","BP","GO:0042545","cell wall modification","15/788","49/5590",0.00222606411436787,0.0433022471771084,0.0406159066481156,"LOC18055990/LOC18054743/LOC18055586/LOC18055590/LOC18052688/LOC18047309/LOC18047568/LOC18050261/LOC18040524/LOC18041628/LOC18039625/LOC18037743/LOC18037849/LOC18031830/LOC18054640",15
"GO:0048232","BP","GO:0048232","male gamete generation","7/788","15/5590",0.0024683801168146,0.0468992222194774,0.0439897362311146,"LOC18056166/LOC18048854/LOC18047379/LOC18049136/LOC18044678/LOC18041326/LOC18032585",7
"GO:0006865","BP","GO:0006865","amino acid transport","14/788","45/5590",0.00261445632797147,0.0485457004534702,0.0455340719321346,"LOC18053962/LOC18054614/LOC18053579/LOC18052351/LOC18049857/LOC18047579/LOC18045480/LOC18045142/LOC18038108/LOC18038820/LOC18034188/LOC18034196/LOC18034947/LOC18035651",14
"GO:0005576","CC","GO:0005576","extracellular region","81/1094","349/7428",1.07447351574546e-05,0.00142904977594146,0.00119888623862125,"LOC18054232/LOC18054420/LOC18054151/LOC18054152/LOC18054158/LOC18053149/LOC18050546/LOC18050734/LOC18051551/LOC18052647/LOC18053095/LOC18052860/LOC18052861/LOC18052866/LOC18052688/LOC18051434/LOC18051421/LOC18051426/LOC18051427/LOC18051428/LOC18051432/LOC18051744/LOC18051747/LOC18048703/LOC18048704/LOC18048628/LOC18048076/LOC18049414/LOC18046237/LOC18050078/LOC18044112/LOC18044815/LOC18043997/LOC18044038/LOC18045099/LOC18043732/LOC18042376/LOC18042393/LOC18042395/LOC18041552/LOC18041971/LOC18040493/LOC18042860/LOC18041518/LOC18040742/LOC18040741/LOC18041628/LOC18041852/LOC18042334/LOC18040111/LOC18038946/LOC18039489/LOC18039355/LOC18039760/LOC18038199/LOC18036428/LOC18036678/LOC18037733/LOC18036699/LOC18037429/LOC18036303/LOC18037725/LOC18036114/LOC18033740/LOC18033865/LOC18034217/LOC18033848/LOC18034941/LOC18034971/LOC18035112/LOC18034749/LOC18035117/LOC18034365/LOC18033676/LOC18031740/LOC18050139/LOC18050141/LOC18050142/LOC18048798/LOC18038856/LOC18032359",81
"GO:0009522","CC","GO:0009522","photosystem I","13/1094","26/7428",2.2861857234528e-05,0.00152031350609611,0.00127545098255788,"LOC18054549/LOC18055368/LOC18052032/LOC18052292/LOC18052598/LOC18053261/LOC18053263/LOC18045785/LOC18048155/LOC18044863/LOC18043590/LOC18041475/LOC18038877",13
"GO:0005618","CC","GO:0005618","cell wall","44/1094","168/7428",6.32723549082922e-05,0.00210380580070072,0.0017649656895471,"LOC18055990/LOC18054151/LOC18054152/LOC18054158/LOC18051551/LOC18053095/LOC18052027/LOC18052866/LOC18052688/LOC18050660/LOC18051434/LOC18051421/LOC18051426/LOC18051427/LOC18051428/LOC18051432/LOC18051744/LOC18051747/LOC18048144/LOC18049414/LOC18046237/LOC18049812/LOC18044063/LOC18043997/LOC18042376/LOC18042393/LOC18042395/LOC18041552/LOC18041971/LOC18041518/LOC18040742/LOC18040741/LOC18041628/LOC18038946/LOC18038374/LOC18039355/LOC18036699/LOC18036303/LOC18033865/LOC18034971/LOC18031830/LOC18050139/LOC18050141/LOC18050142",44
