"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0140110","MF","GO:0140110","transcription regulator activity","139/2090","394/9150",6.86192922214788e-09,3.74465280408642e-07,3.42580526579413e-07,"LOC18054113/LOC18053739/LOC18053740/LOC18053755/LOC18053793/LOC18054676/LOC18054790/LOC18055009/LOC18055041/LOC18055953/LOC18053998/LOC18054028/LOC18054083/LOC18055376/LOC18055307/LOC18055749/LOC18052059/LOC18050561/LOC18051841/LOC18053485/LOC18052645/LOC18052434/LOC18053492/LOC18053313/LOC18052115/LOC18052470/LOC18053535/LOC18053441/LOC18051602/LOC18053406/LOC18053235/LOC18050472/LOC18049853/LOC18046431/LOC18048118/LOC18046095/LOC18049966/LOC18049967/LOC18048194/LOC18046652/LOC18049462/LOC18048665/LOC18046213/LOC18046766/LOC18048974/LOC18048360/LOC18047418/LOC18046824/LOC18046781/LOC18047855/LOC18047704/LOC18047493/LOC18050127/LOC18047053/LOC18049825/LOC18047090/LOC18046418/LOC18048239/LOC18048655/LOC18049843/LOC18047939/LOC18047942/LOC18043604/LOC18044460/LOC18044306/LOC18044550/LOC18045437/LOC18044589/LOC18043209/LOC18044020/LOC18044041/LOC18043295/LOC18045167/LOC18044217/LOC18045496/LOC18043733/LOC18043974/LOC18045541/LOC18040837/LOC18040589/LOC18043042/LOC18040632/LOC18043186/LOC18040774/LOC18042623/LOC18041721/LOC18041603/LOC18040890/LOC18041159/LOC18041974/LOC18040153/LOC18040416/LOC18039165/LOC18039326/LOC18038027/LOC18038707/LOC18038066/LOC18038605/LOC18038639/LOC18039984/LOC18039220/LOC18039580/LOC18036748/LOC18036727/LOC18035710/LOC18036104/LOC18037266/LOC18036823/LOC18035784/LOC18037715/LOC18034924/LOC18034191/LOC18031465/LOC18033064/LOC18032958/LOC18033550/LOC18032042/LOC18031431/LOC18031355/LOC18031356/LOC18033417/LOC18033409/LOC18033416/LOC18031489/LOC18055444/LOC18054985/LOC18052986/LOC18053515/LOC18046597/LOC18047895/LOC18046782/LOC18044088/LOC18036687/LOC18036271/LOC18037074/LOC18035271/LOC18033206/LOC18031430/LOC18033513",139
"GO:0016798","MF","GO:0016798","hydrolase activity, acting on glycosyl bonds","101/2090","281/9150",3.01876582650348e-07,1.44146068215541e-05,1.31872401894626e-05,"LOC18056170/LOC18054421/LOC18054420/LOC18054218/LOC18055593/LOC18055908/LOC18055808/LOC18054143/LOC18054145/LOC18054151/LOC18054152/LOC18054158/LOC18051192/LOC18053108/LOC18050938/LOC18052866/LOC18052672/LOC18050365/LOC18051326/LOC18050864/LOC18052395/LOC18050636/LOC18048123/LOC18048144/LOC18048130/LOC18047684/LOC18048292/LOC18045946/LOC18049441/LOC18049119/LOC18049127/LOC18047288/LOC18046142/LOC18048213/LOC18047842/LOC18047847/LOC18048782/LOC18046926/LOC18046909/LOC18047440/LOC18050078/LOC18049816/LOC18044755/LOC18044344/LOC18043349/LOC18044365/LOC18045113/LOC18045274/LOC18042860/LOC18041545/LOC18041518/LOC18043168/LOC18041502/LOC18042504/LOC18042730/LOC18043125/LOC18042440/LOC18040789/LOC18041697/LOC18042626/LOC18041588/LOC18041832/LOC18038155/LOC18038468/LOC18037118/LOC18036428/LOC18037713/LOC18037502/LOC18037093/LOC18037745/LOC18036645/LOC18035978/LOC18037571/LOC18035691/LOC18033865/LOC18034941/LOC18035312/LOC18035546/LOC18034971/LOC18034912/LOC18034104/LOC18035175/LOC18035117/LOC18035532/LOC18035005/LOC18031298/LOC18033565/LOC18033194/LOC18032416/LOC18032167/LOC18031716/LOC18033421/LOC18032019/LOC18031437/LOC18032558/LOC18031307/LOC18049033/LOC18047845/LOC18047848/LOC18041898/LOC18038852",101
"GO:0004553","MF","GO:0004553","hydrolase activity, hydrolyzing O-glycosyl compounds","87/2090","244/9150",2.91276842123949e-06,0.000123630837434832,0.000113103990158071,"LOC18056170/LOC18054421/LOC18054420/LOC18054218/LOC18055593/LOC18055908/LOC18054143/LOC18054145/LOC18054151/LOC18054152/LOC18054158/LOC18051192/LOC18053108/LOC18050938/LOC18052866/LOC18052672/LOC18050365/LOC18050864/LOC18052395/LOC18050636/LOC18048123/LOC18048144/LOC18048130/LOC18047684/LOC18048292/LOC18049441/LOC18047842/LOC18047847/LOC18046926/LOC18046909/LOC18047440/LOC18050078/LOC18049816/LOC18044755/LOC18044344/LOC18043349/LOC18045113/LOC18045274/LOC18042860/LOC18041545/LOC18041518/LOC18043168/LOC18041502/LOC18042504/LOC18042730/LOC18043125/LOC18042440/LOC18040789/LOC18041697/LOC18042626/LOC18041588/LOC18041832/LOC18038468/LOC18037118/LOC18036428/LOC18037713/LOC18037502/LOC18037093/LOC18037745/LOC18036645/LOC18037571/LOC18035691/LOC18033865/LOC18034941/LOC18035312/LOC18035546/LOC18034971/LOC18034912/LOC18034104/LOC18035175/LOC18035117/LOC18035532/LOC18035005/LOC18031298/LOC18033565/LOC18033194/LOC18032416/LOC18032167/LOC18031716/LOC18033421/LOC18032019/LOC18031437/LOC18032558/LOC18047845/LOC18047848/LOC18041898/LOC18038852",87
"GO:0043565","MF","GO:0043565","sequence-specific DNA binding","72/2090","193/9150",3.30750183303772e-06,0.000126346570022041,0.000115588485112476,"LOC18054113/LOC18053739/LOC18053740/LOC18055483/LOC18054419/LOC18055307/LOC18055749/LOC18051839/LOC18052434/LOC18053313/LOC18052115/LOC18053235/LOC18050472/LOC18049853/LOC18046431/LOC18048194/LOC18048376/LOC18048974/LOC18048360/LOC18049277/LOC18046910/LOC18047493/LOC18050127/LOC18049953/LOC18047053/LOC18049825/LOC18046418/LOC18048239/LOC18047164/LOC18049843/LOC18043604/LOC18044306/LOC18045437/LOC18043209/LOC18043295/LOC18045167/LOC18043733/LOC18045541/LOC18040837/LOC18041259/LOC18040632/LOC18041721/LOC18040890/LOC18041974/LOC18039656/LOC18038536/LOC18039326/LOC18038027/LOC18038707/LOC18039220/LOC18039580/LOC18037503/LOC18036727/LOC18035710/LOC18036028/LOC18037113/LOC18037266/LOC18037715/LOC18035015/LOC18034904/LOC18034653/LOC18031534/LOC18032647/LOC18032042/LOC18033416/LOC18031489/LOC18054985/LOC18052986/LOC18053515/LOC18046597/LOC18037074/LOC18033513",72
"GO:0016762","MF","GO:0016762","xyloglucan:xyloglucosyl transferase activity","15/2090","24/9150",3.53849861315953e-05,0.00122882406384267,0.00112419286083154,"LOC18054143/LOC18054144/LOC18054145/LOC18054151/LOC18054152/LOC18054158/LOC18052866/LOC18041518/LOC18037502/LOC18035691/LOC18033865/LOC18034971/LOC18034104/LOC18031716/LOC18038852",15
"GO:0016168","MF","GO:0016168","chlorophyll binding","11/2090","15/9150",4.64769780473523e-05,0.00147951713450738,0.00135354006243166,"LOC18054549/LOC18052032/LOC18053261/LOC18053263/LOC18045785/LOC18048155/LOC18044863/LOC18043590/LOC18041475/LOC18038877/LOC18035158",11
"GO:0016757","MF","GO:0016757","transferase activity, transferring glycosyl groups","114/2090","372/9150",0.000240818373073808,0.00707635527032268,0.00647382185105299,"LOC18054475/LOC18054194/LOC18055114/LOC18055776/LOC18054015/LOC18054693/LOC18055180/LOC18054366/LOC18055225/LOC18055822/LOC18055801/LOC18056038/LOC18054129/LOC18054143/LOC18054144/LOC18054145/LOC18054151/LOC18054152/LOC18054158/LOC18052270/LOC18052071/LOC18052072/LOC18052073/LOC18053357/LOC18053359/LOC18050564/LOC18050892/LOC18052829/LOC18051405/LOC18052197/LOC18052285/LOC18052866/LOC18050814/LOC18050816/LOC18051325/LOC18052481/LOC18047949/LOC18046063/LOC18047375/LOC18047580/LOC18049887/LOC18049191/LOC18049190/LOC18046127/LOC18046279/LOC18050333/LOC18050334/LOC18045965/LOC18044890/LOC18044891/LOC18044513/LOC18044682/LOC18045452/LOC18044188/LOC18044133/LOC18041695/LOC18040603/LOC18040585/LOC18041528/LOC18041518/LOC18042105/LOC18042159/LOC18040435/LOC18042750/LOC18042773/LOC18040604/LOC18041033/LOC18041588/LOC18038370/LOC18037955/LOC18037956/LOC18038656/LOC18038429/LOC18038430/LOC18038024/LOC18039745/LOC18037996/LOC18038593/LOC18040089/LOC18037893/LOC18038613/LOC18037076/LOC18036859/LOC18037291/LOC18037502/LOC18037175/LOC18036876/LOC18036254/LOC18036867/LOC18037288/LOC18037360/LOC18035691/LOC18033865/LOC18035043/LOC18035283/LOC18034981/LOC18035379/LOC18034971/LOC18035419/LOC18034104/LOC18033895/LOC18034209/LOC18035014/LOC18035221/LOC18031271/LOC18031827/LOC18032618/LOC18031716/LOC18033290/LOC18032620/LOC18031328/LOC18041051/LOC18038852/LOC18032372",114
"GO:0004180","MF","GO:0004180","carboxypeptidase activity","16/2090","30/9150",0.000269994437324101,0.00736699107555761,0.00673971076628583,"LOC18053818/LOC18053322/LOC18043305/LOC18043303/LOC18044336/LOC18045099/LOC18043732/LOC18043014/LOC18042706/LOC18040460/LOC18041625/LOC18037990/LOC18039379/LOC18035069/LOC18035170/LOC18035249",16
"GO:0015926","MF","GO:0015926","glucosidase activity","21/2090","47/9150",0.000738622755889457,0.0188102595166515,0.017208614382828,"LOC18056170/LOC18055593/LOC18052672/LOC18050365/LOC18050636/LOC18047684/LOC18048292/LOC18046926/LOC18046909/LOC18043349/LOC18043168/LOC18042730/LOC18041832/LOC18037713/LOC18035546/LOC18034912/LOC18035532/LOC18031298/LOC18033421/LOC18032019/LOC18032558",21
"GO:0071949","MF","GO:0071949","FAD binding","28/2090","71/9150",0.00121922936392963,0.02910910106382,0.0266305361068841,"LOC18054046/LOC18055326/LOC18055306/LOC18051434/LOC18051741/LOC18051742/LOC18051422/LOC18051429/LOC18051430/LOC18051421/LOC18051426/LOC18051427/LOC18051428/LOC18051432/LOC18051744/LOC18051747/LOC18043843/LOC18042366/LOC18042376/LOC18042393/LOC18042395/LOC18041552/LOC18041971/LOC18041313/LOC18035870/LOC18036670/LOC18033392/LOC18051433",28
"GO:0004185","MF","GO:0004185","serine-type carboxypeptidase activity","14/2090","28/9150",0.00149597019120341,0.033615330178806,0.0307530714228813,"LOC18053818/LOC18053322/LOC18043305/LOC18043303/LOC18044336/LOC18045099/LOC18043732/LOC18043014/LOC18042706/LOC18040460/LOC18039379/LOC18035069/LOC18035170/LOC18035249",14
"GO:0070008","MF","GO:0070008","serine-type exopeptidase activity","14/2090","29/9150",0.00229056232656023,0.0474124201924412,0.0433753747696073,"LOC18053818/LOC18053322/LOC18043305/LOC18043303/LOC18044336/LOC18045099/LOC18043732/LOC18043014/LOC18042706/LOC18040460/LOC18039379/LOC18035069/LOC18035170/LOC18035249",14
"GO:0008194","MF","GO:0008194","UDP-glycosyltransferase activity","59/2090","184/9150",0.00235820938129943,0.0474124201924412,0.0433753747696073,"LOC18055776/LOC18054015/LOC18055180/LOC18055801/LOC18052071/LOC18052072/LOC18052073/LOC18053357/LOC18053359/LOC18052829/LOC18051405/LOC18052197/LOC18052285/LOC18047949/LOC18046063/LOC18049191/LOC18049190/LOC18050333/LOC18044890/LOC18044891/LOC18044682/LOC18045452/LOC18044188/LOC18041695/LOC18041528/LOC18042773/LOC18040604/LOC18041033/LOC18038370/LOC18037955/LOC18037956/LOC18038656/LOC18038429/LOC18038430/LOC18038024/LOC18039745/LOC18038593/LOC18040089/LOC18037893/LOC18038613/LOC18037076/LOC18037175/LOC18036876/LOC18036254/LOC18037288/LOC18037360/LOC18035043/LOC18035283/LOC18034981/LOC18035379/LOC18035419/LOC18033895/LOC18035014/LOC18035221/LOC18031271/LOC18031827/LOC18032618/LOC18033290/LOC18032372",59
